Year & Month,Villa,Cont_Code,Job_Code, Rate , Work Order Quantity , UOM , Executed Quantity , Balance Qty , Completion Percentage , Billed , To Release , Current Billed 
Dec-23,V2,CV049,CRG017, 50.00 , 52.00 , NOS , 52.00 , -   , 1.00 ," 2,600.00 ", -   , -   
Dec-23,V2,CV036,ETL002," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V2,CV049,MOY001, 193.75 , 191.86 , SQM , 191.86 , -   , 1.00 ," 37,173.26 ", -   , -   
Dec-23,V2,CV049,MOY002, 193.75 , 203.55 , SQM , 203.55 , -   , 1.00 ," 39,438.22 ", -   , -   
Dec-23,V2,CV049,MOY003, 193.75 , 87.26 , SQM , 87.26 , -   , 1.00 ," 16,906.80 ", -   , -   
Dec-23,V2,CV049,PTG001, 65.60 , 47.70 , RMT , 47.70 , -   , 1.00 ," 3,129.12 ", -   , -   
Dec-23,V2,CV049,PTG002, 65.60 , 64.23 , RMT , 64.23 , -   , 1.00 ," 4,213.49 ", -   , -   
Dec-23,V2,CV049,PTG003, 10.76 , 368.27 , SQM , 368.27 , -   , 1.00 ," 3,962.59 ", -   , -   
Dec-23,V2,CV049,PTG004, 139.93 , 119.78 , SQM , 119.78 , -   , 1.00 ," 16,761.05 ", -   , -   
Dec-23,V2,CV049,PTG005, 139.93 , 267.58 , SQM , 267.58 , -   , 1.00 ," 37,443.00 ", -   , -   
Dec-23,V2,CV049,PTG006, 193.75 , 309.89 , SQM , 294.40 , 15.49 , 0.95 ," 57,040.59 ", -   , -   
Dec-23,V2,CV036,ETL003," 16,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 16,500.00 ", -   , -   
Dec-23,V2,CV049,PTG007, 139.93 , 118.32 , SQM , 118.32 , -   , 1.00 ," 16,556.75 ", -   , -   
Dec-23,V2,CV049,PTG008, 139.93 , 366.35 , SQM , 366.35 , -   , 1.00 ," 51,264.09 ", -   , -   
Dec-23,V2,CV049,PTG009, 193.75 , 209.11 , SQM , 198.65 , 10.46 , 0.95 ," 38,488.83 ", -   , -   
Dec-23,V2,CV049,PTG010, 139.93 , 14.10 , SQM , 14.10 , -   , 1.00 ," 1,973.04 ", -   , -   
Dec-23,V2,CV049,PTG011, 139.93 , 37.29 , SQM , 37.29 , -   , 1.00 ," 5,218.06 ", -   , -   
Dec-23,V2,CV049,PTG012, 193.75 , 180.56 , SQM , 171.53 , 9.03 , 0.95 ," 33,234.28 ", -   , -   
Dec-23,V2,CV050,WRG001, 215.28 , 238.03 , SQM , 238.03 , -   , 1.00 ," 51,243.10 ", -   , -   
Dec-23,V2,CV050,WRG002, 215.28 , 27.34 , SQM , 27.34 , -   , 1.00 ," 5,885.76 ", -   , -   
Dec-23,V2,CV050,WRG003, 107.64 , 68.05 , SQM , 68.05 , -0.00 , 1.00 ," 7,324.90 ", -   , -   
Dec-23,V2,CV050,WRG004, 215.28 , 175.86 , SQM , 175.86 , -0.00 , 1.00 ," 37,859.14 ", -   , -   
Dec-23,V2,CV050,WRG005, 107.64 , 68.05 , SQM , 68.05 , -0.00 , 1.00 ," 7,324.90 ", -   , -   
Dec-23,V2,CV050,WRG006, 200.00 , 16.00 , NOS , 16.00 , -   , 1.00 ," 3,200.00 ", -   , -   
Dec-23,V2,CV042,PNG001, 215.28 , 27.32 , SQM , 27.32 , -   , 1.00 ," 5,881.45 ", -   , -   
Dec-23,V2,CV042,PNG002, 96.88 , 147.16 , SQM , 147.16 , -   , 1.00 ," 14,256.86 ", -   , -   
Dec-23,V2,CV042,PNG003, 48.44 , 312.43 , SQM , 312.43 , -   , 1.00 ," 15,133.48 ", -   , -   
Dec-23,V2,CV042,PNG004, 48.44 , 160.99 , SQM , 160.99 , -   , 1.00 ," 7,798.03 ", -   , -   
Dec-23,V2,CV042,PNG005, 48.44 , 190.72 , SQM , 190.72 , -   , 1.00 ," 9,238.10 ", -   , -   
Dec-23,V2,CV042,PNG006, 16.15 , 148.64 , SQM , 148.64 , -   , 1.00 ," 2,400.54 ", -   , -   
Dec-23,V2,CV042,PNG007, 48.44 , 663.46 , SQM , 663.46 , 0.00 , 1.00 ," 32,136.68 ", -   , -   
Dec-23,V2,CV042,PNG008, 16.15 , 663.46 , SQM , 663.46 , 0.00 , 1.00 ," 10,714.88 ", -   , -   
Dec-23,V2,CV042,PNG009, 26.91 , 663.46 , SQM , 663.46 , -   , 1.00 ," 17,853.76 ", -   , -   
Dec-23,V2,CV046,FOG001, 301.39 , 2.80 , SQM , -   , 2.80 , -   , -   , -   , -   
Dec-23,V2,CV046,ATL003, 450.00 , 1.00 , NOS , 1.00 , -   , 1.00 , 450.00 , -   , -   
Dec-23,V2,CV046,FOG002, 350.00 , 28.00 , NOS , 28.00 , -   , 1.00 ," 9,800.00 ", -   , -   
Dec-23,V2,CV046,FOG003, 82.00 , 4.20 , RMT , -   , 4.20 , -   , -   , -   , -   
Dec-23,V2,CV046,FOG004, 32.80 , 12.60 , RMT , -   , 12.60 , -   , -   , -   , -   
Dec-23,V2,CV046,FOG005, 131.20 , 4.20 , RMT , -   , 4.20 , -   , -   , -   , -   
Dec-23,V2,CV054,FOG006," 1,000.00 ", 4.00 , NOS , 4.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V2,CV046,FOG007, 204.52 , 103.89 , SQM , 103.89 , -   , 1.00 ," 21,246.55 ", -   , -   
Dec-23,V2,CV046,FOG008, 49.20 , 68.02 , RMT , 68.02 , -   , 1.00 ," 3,346.58 ", -   , -   
Dec-23,V2,CV046,FOG009, 204.52 , 89.00 , SQM , 89.00 , -   , 1.00 ," 18,202.74 ", -   , -   
Dec-23,V2,CV046,FOG010, 49.20 , 76.30 , RMT , 76.30 , -   , 1.00 ," 3,754.06 ", -   , -   
Dec-23,V2,CV046,FOG011, 204.52 , 5.37 , SQM , 5.37 , -   , 1.00 ," 1,098.25 ", -   , -   
Dec-23,V2,CV046,FOG012, 49.20 , 5.07 , RMT , 5.07 , -   , 1.00 , 249.39 , -   , -   
Dec-23,V2,CV046,FOG013, 183.00 , 3.91 , SQM , 3.91 , -   , 1.00 , 716.26 , -   , -   
Dec-23,V2,CV046,FOG014, 49.20 , 7.44 , RMT , 7.44 , -   , 1.00 , 366.05 , -   , -   
Dec-23,V2,CV046,FOG015, 204.52 , 34.60 , SQM , 34.60 , -   , 1.00 ," 7,076.39 ", -   , -   
Dec-23,V2,CV046,FOG016, 49.20 , 43.82 , RMT , 43.82 , -   , 1.00 ," 2,155.94 ", -   , -   
Dec-23,V2,CV046,FOG017, 183.00 , 31.90 , SQM , 31.90 , -0.00 , 1.00 ," 5,837.70 ", -   , -   
Dec-23,V2,CV046,FOG018, 2.50 ," 2,234.59 ", SFT ," 2,234.59 ", -0.01 , 1.00 ," 5,586.48 ", -   , -   
Dec-23,V2,CV046,FOG019, 204.52 , 4.08 , SQM , 4.08 , -   , 1.00 , 834.02 , -   , -   
Dec-23,V2,CV046,FOG020, 269.10 , 17.91 , SQM , 17.91 , -   , 1.00 ," 4,818.24 ", -   , -   
Dec-23,V2,CV046,FOG021, 204.52 , 10.80 , SQM , 10.80 , -   , 1.00 ," 2,207.75 ", -   , -   
Dec-23,V2,CV046,FOG022, 269.10 , 41.91 , SQM , 41.91 , -   , 1.00 ," 11,276.90 ", -   , -   
Dec-23,V2,CV042,DLG002, 64.58 , 341.58 , SQM , 341.58 , -   , 1.00 ," 22,059.37 ", -   , -   
Dec-23,V2,CV036,ETL004," 18,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 18,500.00 ", -   , -   
Dec-23,V2,CV036,ETL007, 600.00 , 1.00 , NOS , 1.00 , -   , 1.00 , 600.00 , -   , -   
Dec-23,V2,CV036,ETL005," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V2,CV023,PMG001," 12,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 12,000.00 ", -   , -   
Dec-23,V2,CV023,PMG002," 8,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 8,000.00 ", -   , -   
Dec-23,V2,CV023,PMG003, 500.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 500.00 , -   , -   
Dec-23,V2,CV023,PMG004," 6,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V2,CV023,PMG005," 8,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 8,000.00 ", -   , -   
Dec-23,V2,CV023,PMG006," 1,800.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,800.00 ", -   , -   
Dec-23,V2,CV023,PMG007," 2,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V2,CV052,FCN001," 5,535.00 ", 35.35 , RMT , 35.35 , -   , 1.00 ," 1,95,662.25 ", -   , -   
Dec-23,V2,CV048,FCN002, 450.00 , 4.00 , NOS , 4.00 , -   , 1.00 ," 1,800.00 ", -   , -   
Dec-23,V2,CV055,ETL006," 18,938.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 18,938.00 ", -   , -   
Dec-23,V2,CV048,PMG008," 1,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V2,CV056,EEL001," 18,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 18,000.00 ", -   , -   
Dec-23,V2,CV023,PMG009," 1,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V2,CV001,EEL002, 350.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 350.00 , -   , -   
Dec-23,V2,CV001,EEL003, 350.00 , 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V2,CV040,EEL004, 34.00 , 76.53 , RFT , 76.53 , -   , 1.00 ," 2,601.99 ", -   , -   
Dec-23,V2,CV040,EEL005, 77.00 , 27.00 , RFT , 27.00 , -   , 1.00 ," 2,079.00 ", -   , -   
Dec-23,V2,CV040,EEL006, 23.00 , 89.30 , SFT , 89.30 , -   , 1.00 ," 2,053.90 ", -   , -   
Dec-23,V2,CV040,EEL007, 151.00 , 15.00 , RFT , 15.00 , -   , 1.00 ," 2,265.00 ", -   , -   
Dec-23,V2,CV042,EEL009, 400.00 , 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V2,CV010,ATL002, 310.00 , 80.00 , SFT , 80.00 , -   , 1.00 ," 24,800.00 ", -   , -   
Dec-23,V2,CV049,ATL002, 310.00 , 668.12 , SFT , 668.12 , -   , 1.00 ," 2,07,117.20 ", -   , -   
Dec-23,V2,CV049,CIN009, 310.00 , 76.00 , SFT , 76.00 , -   , 1.00 ," 23,560.00 ", -   , -   
Dec-23,V2,CV012,AOS001," 4,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V2,CV023,CIN010," 1,000.00 ", 1.00 , NOS , 1.00 , -   , 1.00 ," 1,000.00 ", -   , -   
Dec-23,V2,CV023,CIN011," 1,200.00 ", 1.00 , NOS , 1.00 , -   , 1.00 ," 1,200.00 ", -   , -   
Dec-23,V2,CV046,CIN012, 269.10 , 26.89 , SQM , 26.89 , -   , 1.00 ," 7,235.83 ", -   , -   
Dec-23,V2,CV046,CIN013, 204.52 , 4.08 , SQM , 4.08 , -   , 1.00 , 834.02 , -   , -   
Dec-23,V2,CV046,CIN014, 269.10 , 17.91 , SQM , 17.91 , -   , 1.00 ," 4,818.24 ", -   , -   
Dec-23,V2,CV046,CIN015, 78.00 , 30.21 , RFT , 30.21 , -   , 1.00 ," 2,356.38 ", -   , -   
Dec-23,V2,CV046,CIN016, 164.00 , 20.43 , RMT , 20.43 , -0.00 , 1.00 ," 3,350.52 ", -   , -   
Dec-23,V3,CV029,PMY001, 54.00 , 151.12 , SQM , -   , 151.12 , -   , -   , -   , -   
Dec-23,V3,CV029,PMY002," 4,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V3,CV029,PMY003, 500.00 , 2.00 , NOS , 2.00 , -   , 1.00 ," 1,000.00 ", -   , -   
Dec-23,V3,CV029,EHK001, 211.68 , 165.15 , CUM , 165.15 , -   , 1.00 ," 34,958.95 ", -   , -   
Dec-23,V3,CV029,EHK002, 22.00 , 82.57 , SQM , 82.57 , -   , 1.00 ," 1,816.54 ", -   , -   
Dec-23,V3,CV029,EHK003, 141.12 , 135.32 , CUM , 135.32 , -   , 1.00 ," 19,096.36 ", -   , -   
Dec-23,V3,CV029,EHK004, 211.68 , 9.14 , CUM , 9.14 , -   , 1.00 ," 1,934.76 ", -   , -   
Dec-23,V3,CV029,EHK005, 141.12 , 62.80 , CUM , 62.80 , -   , 1.00 ," 8,862.34 ", -   , -   
Dec-23,V3,CV029,EHK006, 22.00 , 151.12 , SQM , 151.12 , -   , 1.00 ," 3,324.64 ", -   , -   
Dec-23,V3,CV029,EHK007, 141.12 , 15.63 , CUM , -   , 15.63 , -   , -   , -   , -   
Dec-23,V3,CV063,EEL010," 5,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 5,500.00 ", -   , -   
Dec-23,V3,CV029,CRG001," 1,000.00 ", 5.68 , CUM , 5.68 , -0.00 , 1.00 ," 5,680.00 ", -   , -   
Dec-23,V3,CV029,CRG002," 1,000.00 ", 4.57 , CUM , 4.57 , -0.00 , 1.00 ," 4,570.00 ", -   , -   
Dec-23,V3,CV029,CRG003," 1,000.00 ", 15.11 , CUM , 15.11 , 0.00 , 1.00 ," 15,110.00 ", -   , -   
Dec-23,V3,CV029,RRT001," 7,500.00 ", 0.65 , MT , 0.65 , -   , 1.00 ," 4,875.00 ", -   , -   
Dec-23,V3,CV029,RRT002," 7,500.00 ", 0.75 , MT , 0.75 , -   , 1.00 ," 5,625.00 ", -   , -   
Dec-23,V3,CV029,RRT003," 7,500.00 ", 1.00 , MT , -   , 1.00 , -   , -   , -   , -   
Dec-23,V3,CV029,RRT004," 7,500.00 ", 0.90 , MT , 0.90 , -   , 1.00 ," 6,750.00 ", -   , -   
Dec-23,V3,CV029,RRT005," 7,500.00 ", 2.80 , MT , 2.80 , -   , 1.00 ," 21,000.00 ", -   , -   
Dec-23,V3,CV029,RRT006," 7,500.00 ", 0.18 , MT , 0.18 , -   , 1.00 ," 1,350.00 ", -   , -   
Dec-23,V3,CV029,RRT007," 7,500.00 ", 0.18 , MT , 0.18 , -   , 1.00 ," 1,350.00 ", -   , -   
Dec-23,V3,CV029,STG001, 301.39 , 50.12 , SQM , 50.12 , -   , 1.00 ," 15,105.77 ", -   , -   
Dec-23,V3,CV029,STG002, 301.39 , 31.67 , SQM , 31.67 , -   , 1.00 ," 9,545.08 ", -   , -   
Dec-23,V3,CV029,STG003, 301.39 , 105.11 , SQM , -   , 105.11 , -   , -   , -   , -   
Dec-23,V3,CV029,STG004, 301.39 , 59.91 , SQM , 59.91 , -   , 1.00 ," 18,056.39 ", -   , -   
Dec-23,V3,CV029,STG005, 301.39 , 261.41 , SQM , 261.41 , -   , 1.00 ," 78,786.88 ", -   , -   
Dec-23,V3,CV029,STG006, 301.39 , 14.58 , SQM , 14.58 , -   , 1.00 ," 4,394.30 ", -   , -   
Dec-23,V3,CV029,STG007, 301.39 , 18.25 , SQM , 18.25 , -   , 1.00 ," 5,500.40 ", -   , -   
Dec-23,V3,CV029,CRG004, 225.00 , 23.29 , CUM , 23.29 , -   , 1.00 ," 5,240.25 ", -   , -   
Dec-23,V3,CV029,CRG005," 1,500.00 ", 2.62 , CUM , 2.62 , -   , 1.00 ," 3,930.00 ", -   , -   
Dec-23,V3,CV029,CRG006, 900.00 , 7.41 , CUM , -   , 7.41 , -   , -   , -   , -   
Dec-23,V3,CV029,CRG007," 2,000.00 ", 3.51 , CUM , 3.51 , -   , 1.00 ," 7,020.00 ", -   , -   
Dec-23,V3,CV029,CRG008, 225.00 , 30.02 , CUM , 30.02 , -0.00 , 1.00 ," 6,754.50 ", -   , -   
Dec-23,V3,CV029,CRG009," 2,000.00 ", 1.77 , CUM , 1.77 , 0.00 , 1.00 ," 3,540.00 ", -   , -   
Dec-23,V3,CV029,CRG010," 1,500.00 ", 0.80 , CUM , 0.80 , -   , 1.00 ," 1,200.00 ", -   , -   
Dec-23,V3,CV036,ETL001," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V3,CV029,RRT008," 7,500.00 ", 1.00 , MT , 1.00 , -   , 1.00 ," 7,500.00 ", -   , -   
Dec-23,V3,CV029,RRT009," 7,500.00 ", 2.40 , MT , 2.40 , -   , 1.00 ," 18,000.00 ", -   , -   
Dec-23,V3,CV029,RRT010," 7,500.00 ", 0.18 , MT , 0.18 , -   , 1.00 ," 1,350.00 ", -   , -   
Dec-23,V3,CV029,RRT011," 7,500.00 ", 0.20 , MT , 0.20 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V3,CV029,STG008, 301.39 , 61.40 , SQM , 61.40 , -   , 1.00 ," 18,505.47 ", -   , -   
Dec-23,V3,CV029,STG009, 301.39 , 243.08 , SQM , 243.08 , -   , 1.00 ," 73,262.37 ", -   , -   
Dec-23,V3,CV029,STG010, 301.39 , 14.58 , SQM , 14.58 , -   , 1.00 ," 4,394.30 ", -   , -   
Dec-23,V3,CV029,STG011, 301.39 , 20.55 , SQM , 20.55 , -   , 1.00 ," 6,193.61 ", -   , -   
Dec-23,V3,CV029,CRG011," 2,000.00 ", 3.59 , CUM , 3.59 , 0.00 , 1.00 ," 7,180.00 ", -   , -   
Dec-23,V3,CV029,CRG012, 225.00 , 27.11 , CUM , 27.11 , 0.00 , 1.00 ," 6,099.75 ", -   , -   
Dec-23,V3,CV029,CRG013," 2,000.00 ", 1.77 , CUM , 1.77 , 0.00 , 1.00 ," 3,540.00 ", -   , -   
Dec-23,V3,CV029,CRG014," 1,500.00 ", 1.28 , CUM , 1.28 , 0.00 , 1.00 ," 1,920.00 ", -   , -   
Dec-23,V3,CV029,RRT012," 7,500.00 ", 0.15 , MT , 0.15 , -   , 1.00 ," 1,125.00 ", -   , -   
Dec-23,V3,CV029,RRT013," 7,500.00 ", 0.25 , MT , 0.25 , -   , 1.00 ," 1,875.00 ", -   , -   
Dec-23,V3,CV029,RRT014," 7,500.00 ", 0.04 , MT , 0.04 , -   , 1.00 , 300.00 , -   , -   
Dec-23,V3,CV029,STG012, 301.39 , 8.10 , SQM , 8.10 , -   , 1.00 ," 2,441.28 ", -   , -   
Dec-23,V3,CV029,STG013, 301.39 , 29.38 , SQM , 29.38 , -   , 1.00 ," 8,854.90 ", -   , -   
Dec-23,V3,CV029,STG014, 301.39 , 3.81 , SQM , 3.81 , -   , 1.00 ," 1,148.30 ", -   , -   
Dec-23,V3,CV029,CRG015," 2,000.00 ", 0.61 , CUM , 0.61 , -   , 1.00 ," 1,220.00 ", -   , -   
Dec-23,V3,CV029,CRG016, 225.00 , 2.83 , CUM , 2.83 , 0.00 , 1.00 , 636.75 , -   , -   
Dec-23,V3,CV029,CRG016," 1,500.00 ", 0.22 , CUM , 0.22 , -   , 1.00 , 330.00 , -   , -   
Dec-23,V3,CV029,CRG017, 50.00 , 52.00 , NOS , 52.00 , -   , 1.00 ," 2,600.00 ", -   , -   
Dec-23,V3,CV036,ETL002," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V3,CV029,MOY001, 193.75 , 191.86 , SQM , 191.86 , -   , 1.00 ," 37,173.26 ", -   , -   
Dec-23,V3,CV029,MOY002, 193.75 , 203.55 , SQM , 203.55 , -   , 1.00 ," 39,438.22 ", -   , -   
Dec-23,V3,CV029,MOY003, 193.75 , 87.26 , SQM , 87.26 , -   , 1.00 ," 16,906.80 ", -   , -   
Dec-23,V3,CV029,PTG001, 65.60 , 47.70 , RMT , 47.70 , -   , 1.00 ," 3,129.12 ", -   , -   
Dec-23,V3,CV029,PTG002, 65.60 , 64.23 , RMT , 64.23 , -   , 1.00 ," 4,213.49 ", -   , -   
Dec-23,V3,CV029,PTG003, 10.76 , 368.27 , SQM , 368.27 , -   , 1.00 ," 3,962.59 ", -   , -   
Dec-23,V3,CV029,PTG004, 139.93 , 119.78 , SQM , 119.78 , -   , 1.00 ," 16,761.05 ", -   , -   
Dec-23,V3,CV029,PTG005, 139.93 , 267.58 , SQM , 267.58 , -   , 1.00 ," 37,443.00 ", -   , -   
Dec-23,V3,CV029,PTG006, 193.75 , 309.89 , SQM , 309.89 , -   , 1.00 ," 60,041.81 ", -   , -   
Dec-23,V3,CV036,ETL003," 16,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 16,500.00 ", -   , -   
Dec-23,V3,CV029,PTG007, 139.93 , 118.32 , SQM , 118.32 , -   , 1.00 ," 16,556.75 ", -   , -   
Dec-23,V3,CV029,PTG008, 139.93 , 366.35 , SQM , 366.35 , -   , 1.00 ," 51,264.09 ", -   , -   
Dec-23,V3,CV029,PTG009, 193.75 , 209.11 , SQM , 209.11 , -   , 1.00 ," 40,515.48 ", -   , -   
Dec-23,V3,CV029,PTG010, 139.93 , 14.10 , SQM , 14.10 , -   , 1.00 ," 1,973.04 ", -   , -   
Dec-23,V3,CV029,PTG011, 139.93 , 37.29 , SQM , 37.29 , -   , 1.00 ," 5,218.06 ", -   , -   
Dec-23,V3,CV029,PTG012, 193.75 , 180.56 , SQM , 180.56 , -   , 1.00 ," 34,983.86 ", -   , -   
Dec-23,V3,CV019,WRG001, 215.28 , 290.00 , SQM , -   , 290.00 , -   , -   , -   , -   
Dec-23,V3,CV019,WRG001, 215.28 , 267.48 , SQM , 267.48 , -   , 1.00 ," 57,583.09 ", -   , -   
Dec-23,V3,CV019,WRG002, 215.28 , 36.00 , SQM , -   , 36.00 , -   , -   , -   , -   
Dec-23,V3,CV019,WRG002, 215.28 , 84.30 , SQM , 84.30 , -   , 1.00 ," 18,148.10 ", -   , -   
Dec-23,V3,CV019,WRG003, 107.64 , 61.00 , SQM , -   , 61.00 , -   , -   , -   , -   
Dec-23,V3,CV019,WRG003, 107.64 , 69.67 , SQM , 69.67 , -   , 1.00 ," 7,499.28 ", -   , -   
Dec-23,V3,CV019,WRG004, 215.28 , 125.00 , SQM , -   , 125.00 , -   , -   , -   , -   
Dec-23,V3,CV019,WRG004, 215.28 , 150.12 , SQM , 150.12 , -   , 1.00 ," 32,317.83 ", -   , -   
Dec-23,V3,CV019,WRG005, 107.64 , 61.00 , SQM , -   , 61.00 , -   , -   , -   , -   
Dec-23,V3,CV019,WRG005, 107.64 , 80.74 , SQM , 80.74 , -   , 1.00 ," 8,690.85 ", -   , -   
Dec-23,V3,CV019,WRG006, 200.00 , 25.00 , NOS , -   , 25.00 , -   , -   , -   , -   
Dec-23,V3,CV019,WRG006, 200.00 , 17.00 , NOS , 17.00 , -   , 1.00 ," 3,400.00 ", -   , -   
Dec-23,V3,CV042,PNG001, 215.28 , 27.32 , SQM , 27.32 , -   , 1.00 ," 5,881.45 ", -   , -   
Dec-23,V3,CV042,PNG002, 96.88 , 147.16 , SQM , 147.16 , -   , 1.00 ," 14,256.86 ", -   , -   
Dec-23,V3,CV042,PNG003, 48.44 , 312.43 , SQM , 109.35 , 203.08 , 0.35 ," 5,296.70 ", 0.65 ," 9,836.79 "
Dec-23,V3,CV042,PNG004, 48.44 , 160.99 , SQM , 56.35 , 104.64 , 0.35 ," 2,729.48 ", 0.65 ," 5,068.55 "
Dec-23,V3,CV042,PNG005, 48.44 , 190.72 , SQM , 66.75 , 123.97 , 0.35 ," 3,233.24 ", 0.65 ," 6,004.86 "
Dec-23,V3,CV042,PNG006, 16.15 , 148.64 , SQM , 148.64 , -   , 1.00 ," 2,400.54 ", -   , -   
Dec-23,V3,CV042,PNG007, 48.44 , 758.48 , SQM , 758.48 , -   , 1.00 ," 36,739.25 ", -   , -   
Dec-23,V3,CV042,PNG008, 16.15 , 758.48 , SQM , 758.48 , -   , 1.00 ," 12,249.45 ", -   , -   
Dec-23,V3,CV042,PNG009, 26.91 , 758.48 , SQM , -   , 758.48 , -   , -   , 1.00 ," 20,410.70 "
Dec-23,V3,CV046,FOG001, 301.39 , 26.87 , SQM , 24.18 , 2.69 , 0.90 ," 7,287.66 ", -   , -   
Dec-23,V3,CV046,ATL003, 450.00 , 1.00 , NOS , 1.00 , -   , 1.00 , 450.00 , -   , -   
Dec-23,V3,CV046,FOG002, 350.00 , 22.00 , NOS , 22.00 , -   , 1.00 ," 7,700.00 ", -   , -   
Dec-23,V3,CV046,FOG003, 82.00 , 44.74 , RMT , 40.27 , 4.47 , 0.90 ," 3,302.14 ", -   , -   
Dec-23,V3,CV046,FOG004, 32.80 , 134.23 , RMT , 120.81 , 13.42 , 0.90 ," 3,962.57 ", -   , -   
Dec-23,V3,CV046,FOG005, 131.20 , 33.19 , RMT , 29.87 , 3.32 , 0.90 ," 3,918.94 ", -   , -   
Dec-23,V3,CV046,FOG006," 1,000.00 ", 4.00 , NOS , -   , 4.00 , -   , -   , -   , -   
Dec-23,V3,CV046,FOG007, 183.00 , 94.09 , SQM , 89.39 , 4.70 , 0.95 ," 16,358.37 ", -   , -   
Dec-23,V3,CV046,FOG008, 49.20 , 78.22 , RMT , 74.31 , 3.91 , 0.95 ," 3,656.05 ", -   , -   
Dec-23,V3,CV046,FOG009, 183.00 , 99.65 , SQM , 94.67 , 4.98 , 0.95 ," 17,324.61 ", -   , -   
Dec-23,V3,CV046,FOG010, 49.20 , 87.75 , RMT , 83.37 , 4.38 , 0.95 ," 4,101.80 ", -   , -   
Dec-23,V3,CV046,FOG011, 183.00 , 4.68 , SQM , 4.45 , 0.23 , 0.95 , 814.35 , -   , -   
Dec-23,V3,CV046,FOG012, 49.20 , 6.91 , RMT , 6.57 , 0.34 , 0.95 , 323.24 , -   , -   
Dec-23,V3,CV046,FOG013, 183.00 , 3.91 , SQM , 3.72 , 0.19 , 0.95 , 680.76 , -   , -   
Dec-23,V3,CV046,FOG014, 49.20 , 7.44 , RMT , 7.07 , 0.37 , 0.95 , 347.84 , -   , -   
Dec-23,V3,CV046,FOG015, 183.00 , 31.40 , SQM , 29.83 , 1.57 , 0.95 ," 5,458.89 ", -   , -   
Dec-23,V3,CV046,FOG016, 49.20 , 33.82 , RMT , 32.13 , 1.69 , 0.95 ," 1,580.80 ", -   , -   
Dec-23,V3,CV046,FOG017, 183.00 , 31.90 , SQM , -   , 31.90 , -   , -   , -   , -   
Dec-23,V3,CV046,FOG018, 2.50 ," 2,221.89 ", SFT ," 2,221.89 ", 0.00 , 1.00 ," 5,554.73 ", -   , -   
Dec-23,V3,CV046,FOG019, 183.00 , 4.08 , SQM , 3.87 , 0.21 , 0.95 , 708.21 , -   , -   
Dec-23,V3,CV046,FOG020, 183.00 , 17.91 , SQM , 17.01 , 0.90 , 0.95 ," 3,112.83 ", -   , -   
Dec-23,V3,CV046,FOG021, 183.00 , 14.87 , SQM , 14.13 , 0.74 , 0.95 ," 2,585.79 ", -   , -   
Dec-23,V3,CV046,FOG022, 183.00 , 59.81 , SQM , 56.82 , 2.99 , 0.95 ," 10,398.06 ", -   , -   
Dec-23,V3,CV042,DLG001, 64.58 , 259.03 , SQM , -   , 259.03 , -   , -   , 1.00 ," 16,728.16 "
Dec-23,V3,CV036,ETL004," 18,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 18,500.00 ", -   , -   
